"film_title","actor_name","cat_name"
"EGG IGBY","NATALIE HOPKINS","Documentary"
"EGG IGBY","MERYL GIBSON","Documentary"
"EGG IGBY","OPRAH KILMER","Documentary"
"EXPENDABLE STALLION","FRANCES DAY-LEWIS","Documentary"
"EXPENDABLE STALLION","DUSTIN TAUTOU","Documentary"
"EXPENDABLE STALLION","JAYNE NEESON","Documentary"
"EXPENDABLE STALLION","FAY WINSLET","Documentary"
"FRENCH HOLIDAY","ED CHASE","Documentary"
"FRENCH HOLIDAY","AUDREY OLIVIER","Documentary"
"FRENCH HOLIDAY","JODIE DEGENERES","Documentary"
"FRENCH HOLIDAY","DAN STREEP","Documentary"
"FRENCH HOLIDAY","CATE MCQUEEN","Documentary"
"FRENCH HOLIDAY","WILL WILSON","Documentary"
"FRENCH HOLIDAY","HUMPHREY GARLAND","Documentary"
"HALLOWEEN NUTS","ED CHASE","Documentary"
"HALLOWEEN NUTS","AUDREY OLIVIER","Documentary"
"HALLOWEEN NUTS","JUDE CRUISE","Documentary"
"HALLOWEEN NUTS","JAYNE NEESON","Documentary"
"HALLOWEEN NUTS","GROUCHO SINATRA","Documentary"
"HALLOWEEN NUTS","SYLVESTER DERN","Documentary"
"HALLOWEEN NUTS","ANGELA WITHERSPOON","Documentary"
"HARDLY ROBBERS","KARL BERRY","Documentary"
"HARDLY ROBBERS","ANNE CRONYN","Documentary"
"HARDLY ROBBERS","GRETA MALDEN","Documentary"
"HAWK CHILL","REESE KILMER","Documentary"
"HAWK CHILL","PARKER GOLDBERG","Documentary"
"HAWK CHILL","ANNE CRONYN","Documentary"
"HAWK CHILL","CARMEN HUNT","Documentary"
"HAWK CHILL","CAMERON ZELLWEGER","Documentary"
"HAWK CHILL","CATE MCQUEEN","Documentary"
"HAWK CHILL","IAN TANDY","Documentary"
"HEAVYWEIGHTS BEAST","BEN WILLIS","Documentary"
"HEAVYWEIGHTS BEAST","DAN STREEP","Documentary"
"HEAVYWEIGHTS BEAST","WARREN JACKMAN","Documentary"
"HEAVYWEIGHTS BEAST","ROCK DUKAKIS","Documentary"
"HEAVYWEIGHTS BEAST","BURT TEMPLE","Documentary"
"HOMEWARD CIDER","UMA WOOD","Documentary"
"HOMEWARD CIDER","TIM HACKMAN","Documentary"
"HOMEWARD CIDER","BURT DUKAKIS","Documentary"
"HOMEWARD CIDER","ELLEN PRESLEY","Documentary"
"HOMEWARD CIDER","ALBERT JOHANSSON","Documentary"
"HOMEWARD CIDER","IAN TANDY","Documentary"
"HOMEWARD CIDER","MICHAEL BOLGER","Documentary"
"HUNTER ALTER","ED CHASE","Documentary"
"HUNTER ALTER","JON CHASE","Documentary"
"HUNTER ALTER","JEFF SILVERSTONE","Documentary"
"HUNTER ALTER","RENEE BALL","Documentary"
"INDEPENDENCE HOTEL","KARL BERRY","Documentary"
"INDEPENDENCE HOTEL","HELEN VOIGHT","Documentary"
"INDEPENDENCE HOTEL","DAN HARRIS","Documentary"
"INDEPENDENCE HOTEL","JAYNE NEESON","Documentary"
"INDEPENDENCE HOTEL","GROUCHO SINATRA","Documentary"
"INDEPENDENCE HOTEL","KENNETH TORN","Documentary"
"INDEPENDENCE HOTEL","GROUCHO DUNST","Documentary"
"INDEPENDENCE HOTEL","RIVER DEAN","Documentary"
"INDEPENDENCE HOTEL","KIM ALLEN","Documentary"
"INTOLERABLE INTENTIONS","BURT DUKAKIS","Documentary"
"INTOLERABLE INTENTIONS","JOHNNY CAGE","Documentary"
"INTOLERABLE INTENTIONS","KENNETH PALTROW","Documentary"
"INTOLERABLE INTENTIONS","MICHELLE MCCONAUGHEY","Documentary"
"INTOLERABLE INTENTIONS","MEG HAWKE","Documentary"
"INTOLERABLE INTENTIONS","OLYMPIA PFEIFFER","Documentary"
"KILL BROTHERHOOD","KIRSTEN PALTROW","Documentary"
"KILL BROTHERHOOD","RIP WINSLET","Documentary"
"KILL BROTHERHOOD","WOODY JOLIE","Documentary"
"KILL BROTHERHOOD","ALBERT NOLTE","Documentary"
"KILL BROTHERHOOD","RIVER DEAN","Documentary"
"MADISON TRAP","RIP CRAWFORD","Documentary"
"MADISON TRAP","JODIE DEGENERES","Documentary"
"MADISON TRAP","WALTER TORN","Documentary"
"MADISON TRAP","GREGORY GOODING","Documentary"
"MADISON TRAP","THORA TEMPLE","Documentary"
"MAJESTIC FLOATS","JOE SWANK","Documentary"
"MAJESTIC FLOATS","NATALIE HOPKINS","Documentary"
"MAJESTIC FLOATS","GROUCHO SINATRA","Documentary"
"MAJESTIC FLOATS","ED MANSFIELD","Documentary"
"MAJESTIC FLOATS","JULIA ZELLWEGER","Documentary"
"METAL ARMAGEDDON","JOHNNY LOLLOBRIGIDA","Documentary"
"METAL ARMAGEDDON","UMA WOOD","Documentary"
"METAL ARMAGEDDON","ANGELA HUDSON","Documentary"
"METAL ARMAGEDDON","GINA DEGENERES","Documentary"
"METAL ARMAGEDDON","ALBERT JOHANSSON","Documentary"
"METAL ARMAGEDDON","KENNETH HOFFMAN","Documentary"
"METAL ARMAGEDDON","ALAN DREYFUSS","Documentary"
"METAL ARMAGEDDON","MICHAEL BOLGER","Documentary"
"MIDSUMMER GROUNDHOG","JADA RYDER","Documentary"
"MIDSUMMER GROUNDHOG","BELA WALKEN","Documentary"
"MIGHTY LUCK","JULIA BARRYMORE","Documentary"
"MIGHTY LUCK","MENA TEMPLE","Documentary"
"MIGHTY LUCK","JESSICA BAILEY","Documentary"
"MIGHTY LUCK","JULIANNE DENCH","Documentary"
"MIGHTY LUCK","WHOOPI HURT","Documentary"
"MIGHTY LUCK","RIVER DEAN","Documentary"
"MIGHTY LUCK","RUSSELL CLOSE","Documentary"
"MIGHTY LUCK","BELA WALKEN","Documentary"
"MOD SECRETARY","CHRISTIAN GABLE","Documentary"
"MOD SECRETARY","ZERO CAGE","Documentary"
"MOD SECRETARY","GOLDIE BRODY","Documentary"
"MOD SECRETARY","WHOOPI HURT","Documentary"
"MOD SECRETARY","LISA MONROE","Documentary"
"MOD SECRETARY","BELA WALKEN","Documentary"
"MODERN DORADO","LUCILLE TRACY","Documentary"
"MODERN DORADO","JUDY DEAN","Documentary"
"MODERN DORADO","JAMES PITT","Documentary"
"MODERN DORADO","JULIANNE DENCH","Documentary"
"MODERN DORADO","CATE HARRIS","Documentary"
"NATIONAL STORY","JENNIFER DAVIS","Documentary"
"NATIONAL STORY","RAY JOHANSSON","Documentary"
"NATIONAL STORY","JAMES PITT","Documentary"
"NATIONAL STORY","RITA REYNOLDS","Documentary"
"NATIONAL STORY","GRETA MALDEN","Documentary"
"NATIONAL STORY","VIVIEN BASINGER","Documentary"
"NATIONAL STORY","WILLIAM HACKMAN","Documentary"
"NEWSIES STORY","RALPH CRUZ","Documentary"
"NEWSIES STORY","JIM MOSTEL","Documentary"
"NEWSIES STORY","SYLVESTER DERN","Documentary"
"NEWSIES STORY","DAN STREEP","Documentary"
"NEWSIES STORY","NICK DEGENERES","Documentary"
"NEWSIES STORY","MICHAEL BENING","Documentary"
"NEWSIES STORY","JEFF SILVERSTONE","Documentary"
"NEWSIES STORY","JOHN SUVARI","Documentary"
"NORTH TEQUILA","GARY PHOENIX","Documentary"
"NORTH TEQUILA","GARY PENN","Documentary"
"NORTH TEQUILA","DARYL WAHLBERG","Documentary"
"NORTH TEQUILA","LUCILLE DEE","Documentary"
"NORTH TEQUILA","MINNIE KILMER","Documentary"
"NOTORIOUS REUNION","KIM ALLEN","Documentary"
"NOTORIOUS REUNION","JAYNE NOLTE","Documentary"
"PACIFIC AMISTAD","JOHNNY LOLLOBRIGIDA","Documentary"
"PACIFIC AMISTAD","JOE SWANK","Documentary"
"PACIFIC AMISTAD","DUSTIN TAUTOU","Documentary"
"PACIFIC AMISTAD","ANGELINA ASTAIRE","Documentary"
"PACIFIC AMISTAD","SUSAN DAVIS","Documentary"
"PACIFIC AMISTAD","CATE MCQUEEN","Documentary"
"PACIFIC AMISTAD","ED GUINESS","Documentary"
"PACIFIC AMISTAD","HUMPHREY GARLAND","Documentary"
"PELICAN COMFORTS","BOB FAWCETT","Documentary"
"PELICAN COMFORTS","JULIA BARRYMORE","Documentary"
"PELICAN COMFORTS","GROUCHO SINATRA","Documentary"
"PELICAN COMFORTS","WHOOPI HURT","Documentary"
"PELICAN COMFORTS","RUSSELL TEMPLE","Documentary"
"POCUS PULP","JOHNNY LOLLOBRIGIDA","Documentary"
"POCUS PULP","TOM MIRANDA","Documentary"
"POCUS PULP","RALPH CRUZ","Documentary"
"POCUS PULP","GROUCHO DUNST","Documentary"
"POCUS PULP","RIVER DEAN","Documentary"
"PRINCESS GIANT","CHRISTIAN AKROYD","Documentary"
"PRINCESS GIANT","ADAM HOPPER","Documentary"
"PRINCESS GIANT","MERYL GIBSON","Documentary"
"PRINCESS GIANT","HUMPHREY WILLIS","Documentary"
"PRINCESS GIANT","ED GUINESS","Documentary"
"QUILLS BULL","FAY WINSLET","Documentary"
"QUILLS BULL","LISA MONROE","Documentary"
"QUILLS BULL","AUDREY BAILEY","Documentary"
"QUILLS BULL","JOHN SUVARI","Documentary"
"RAIDERS ANTITRUST","JENNIFER DAVIS","Documentary"
"RAIDERS ANTITRUST","MILLA PECK","Documentary"
"RAIDERS ANTITRUST","KIRSTEN AKROYD","Documentary"
"RAIDERS ANTITRUST","KENNETH TORN","Documentary"
"RAIDERS ANTITRUST","WALTER TORN","Documentary"
"RAIDERS ANTITRUST","JADA RYDER","Documentary"
"RAINBOW SHOCK","TOM MIRANDA","Documentary"
"RAINBOW SHOCK","DUSTIN TAUTOU","Documentary"
"RAINBOW SHOCK","KENNETH TORN","Documentary"
"RAINBOW SHOCK","JANE JACKMAN","Documentary"
"RAINBOW SHOCK","KIM ALLEN","Documentary"
"RAINBOW SHOCK","GRETA MALDEN","Documentary"
"ROAD ROXANNE","HELEN VOIGHT","Documentary"
"ROAD ROXANNE","KIRSTEN PALTROW","Documentary"
"ROAD ROXANNE","JULIA BARRYMORE","Documentary"
"ROAD ROXANNE","GARY PHOENIX","Documentary"
"ROAD ROXANNE","CHRIS BRIDGES","Documentary"
"ROAD ROXANNE","ALBERT JOHANSSON","Documentary"
"ROAD ROXANNE","LAURENCE BULLOCK","Documentary"
"ROAD ROXANNE","CUBA BIRCH","Documentary"
"SAGEBRUSH CLUELESS","LUCILLE TRACY","Documentary"
"SAGEBRUSH CLUELESS","FRANCES DAY-LEWIS","Documentary"
"SAGEBRUSH CLUELESS","SEAN WILLIAMS","Documentary"
"SAGEBRUSH CLUELESS","MEG HAWKE","Documentary"
"SAGEBRUSH CLUELESS","MORGAN MCDORMAND","Documentary"
"SAGEBRUSH CLUELESS","IAN TANDY","Documentary"
"SAGEBRUSH CLUELESS","ALAN DREYFUSS","Documentary"
"SECRET GROUNDHOG","FAY KILMER","Documentary"
"SECRET GROUNDHOG","MAE HOFFMAN","Documentary"
"SECRET GROUNDHOG","ANGELA WITHERSPOON","Documentary"
"SHIP WONDERLAND","AUDREY OLIVIER","Documentary"
"SHIP WONDERLAND","MAE HOFFMAN","Documentary"
"SHIP WONDERLAND","RALPH CRUZ","Documentary"
"SHIP WONDERLAND","KENNETH TORN","Documentary"
"SHIP WONDERLAND","CUBA ALLEN","Documentary"
"SHIP WONDERLAND","WARREN JACKMAN","Documentary"
"SHIP WONDERLAND","NICK DEGENERES","Documentary"
"SHIP WONDERLAND","CUBA BIRCH","Documentary"
"SHOW LORD","KENNETH PALTROW","Documentary"
"SHOW LORD","KEVIN GARLAND","Documentary"
"SMOKING BARBARELLA","KARL BERRY","Documentary"
"SMOKING BARBARELLA","ALEC WAYNE","Documentary"
"SMOKING BARBARELLA","CARMEN HUNT","Documentary"
"SMOKING BARBARELLA","MINNIE ZELLWEGER","Documentary"
"SMOKING BARBARELLA","RENEE TRACY","Documentary"
"SMOKING BARBARELLA","VIVIEN BASINGER","Documentary"
"SPOILERS HELLFIGHTERS","RIP WINSLET","Documentary"
"SPOILERS HELLFIGHTERS","MICHELLE MCCONAUGHEY","Documentary"
"SPOILERS HELLFIGHTERS","MILLA KEITEL","Documentary"
"SPOILERS HELLFIGHTERS","DARYL CRAWFORD","Documentary"
"SPOILERS HELLFIGHTERS","HUMPHREY WILLIS","Documentary"
"SPOILERS HELLFIGHTERS","GREGORY GOODING","Documentary"
"SPOILERS HELLFIGHTERS","BURT TEMPLE","Documentary"
"STREAK RIDGEMONT","SANDRA KILMER","Documentary"
"STREAK RIDGEMONT","SEAN GUINESS","Documentary"
"STREAK RIDGEMONT","DARYL WAHLBERG","Documentary"
"THIN SAGEBRUSH","ZERO CAGE","Documentary"
"THIN SAGEBRUSH","RALPH CRUZ","Documentary"
"UNITED PILOT","VAL BOLGER","Documentary"
"UNITED PILOT","REESE KILMER","Documentary"
"UNITED PILOT","RAY JOHANSSON","Documentary"
"UNITED PILOT","SEAN GUINESS","Documentary"
"UNITED PILOT","MENA HOPPER","Documentary"
"UNITED PILOT","ROCK DUKAKIS","Documentary"
"UNTOUCHABLES SUNRISE","JOE SWANK","Documentary"
"UNTOUCHABLES SUNRISE","FRANCES DAY-LEWIS","Documentary"
"UNTOUCHABLES SUNRISE","PENELOPE CRONYN","Documentary"
"UNTOUCHABLES SUNRISE","RENEE TRACY","Documentary"
"UNTOUCHABLES SUNRISE","JULIANNE DENCH","Documentary"
"VILLAIN DESPERATE","DUSTIN TAUTOU","Documentary"
"VILLAIN DESPERATE","CARY MCCONAUGHEY","Documentary"
"VIRGINIAN PLUTO","KARL BERRY","Documentary"
"VIRGINIAN PLUTO","SANDRA PECK","Documentary"
"VIRGINIAN PLUTO","CAMERON WRAY","Documentary"
"VIRGINIAN PLUTO","JESSICA BAILEY","Documentary"
"VIRGINIAN PLUTO","GENE WILLIS","Documentary"
"VIRGINIAN PLUTO","PENELOPE CRONYN","Documentary"
"VIRGINIAN PLUTO","ALBERT JOHANSSON","Documentary"
"VIRGINIAN PLUTO","THORA TEMPLE","Documentary"
"WAGON JAWS","NICK STALLONE","Documentary"
"WAGON JAWS","HENRY BERRY","Documentary"
"WAGON JAWS","SPENCER PECK","Documentary"
"WAGON JAWS","HARRISON BALE","Documentary"
"WAGON JAWS","RICHARD PENN","Documentary"
"WAGON JAWS","MARY KEITEL","Documentary"
"WARS PLUTO","MARY TANDY","Documentary"
"WARS PLUTO","MINNIE ZELLWEGER","Documentary"
"WARS PLUTO","ED GUINESS","Documentary"
"WARS PLUTO","BURT TEMPLE","Documentary"
"WEDDING APOLLO","ED CHASE","Documentary"
"WEDDING APOLLO","CHRISTIAN GABLE","Documentary"
"WEDDING APOLLO","UMA WOOD","Documentary"
"WEDDING APOLLO","VAL BOLGER","Documentary"
"WEDDING APOLLO","WARREN NOLTE","Documentary"
"WEDDING APOLLO","HARRISON BALE","Documentary"
"WEDDING APOLLO","LIZA BERGMAN","Documentary"
"WEDDING APOLLO","ALBERT JOHANSSON","Documentary"
"WEDDING APOLLO","IAN TANDY","Documentary"
"WEDDING APOLLO","HUMPHREY GARLAND","Documentary"
"WIFE TURN","WOODY HOFFMAN","Documentary"
"WIFE TURN","JULIA BARRYMORE","Documentary"
"WIFE TURN","GINA DEGENERES","Documentary"
"WIFE TURN","CAMERON ZELLWEGER","Documentary"
"WIFE TURN","GRETA MALDEN","Documentary"
"WIFE TURN","MICHAEL BOLGER","Documentary"
"WRATH MILE","SPENCER DEPP","Documentary"
"WRATH MILE","CATE HARRIS","Documentary"
"WRATH MILE","RUSSELL TEMPLE","Documentary"
"WRATH MILE","KENNETH HOFFMAN","Documentary"
"YOUNG LANGUAGE","ED CHASE","Documentary"
"YOUNG LANGUAGE","JULIA MCQUEEN","Documentary"
"YOUNG LANGUAGE","JAMES PITT","Documentary"
"YOUNG LANGUAGE","CHRISTOPHER WEST","Documentary"
"YOUNG LANGUAGE","MENA HOPPER","Documentary"
"APOLLO TEEN","MAE HOFFMAN","Drama"
"APOLLO TEEN","WOODY JOLIE","Drama"
"APOLLO TEEN","ED MANSFIELD","Drama"
"APOLLO TEEN","ALBERT JOHANSSON","Drama"
"APOLLO TEEN","OPRAH KILMER","Drama"
"APOLLO TEEN","MENA HOPPER","Drama"
"APOLLO TEEN","JEFF SILVERSTONE","Drama"
"APOLLO TEEN","DEBBIE AKROYD","Drama"
"BEAUTY GREASE","CAMERON ZELLWEGER","Drama"
"BEAUTY GREASE","ED MANSFIELD","Drama"
"BEAUTY GREASE","LUCILLE DEE","Drama"
"BEAUTY GREASE","NICK DEGENERES","Drama"
"BEAUTY GREASE","MICHAEL BENING","Drama"
"BEETHOVEN EXORCIST","SANDRA PECK","Drama"
"BEETHOVEN EXORCIST","WARREN JACKMAN","Drama"
"BEETHOVEN EXORCIST","SCARLETT BENING","Drama"
"BEETHOVEN EXORCIST","MINNIE KILMER","Drama"
"BEETHOVEN EXORCIST","VIVIEN BASINGER","Drama"
"BEETHOVEN EXORCIST","BELA WALKEN","Drama"
"BLADE POLISH","JENNIFER DAVIS","Drama"
"BLADE POLISH","ALEC WAYNE","Drama"
"BLADE POLISH","KEVIN GARLAND","Drama"
"BLADE POLISH","RIVER DEAN","Drama"
"BLADE POLISH","ANGELA WITHERSPOON","Drama"
"BRIGHT ENCOUNTERS","CAMERON ZELLWEGER","Drama"
"BRIGHT ENCOUNTERS","ALBERT NOLTE","Drama"
"BRIGHT ENCOUNTERS","RENEE BALL","Drama"
"BRIGHT ENCOUNTERS","MERYL ALLEN","Drama"
"BUNCH MINDS","KARL BERRY","Drama"
"BUNCH MINDS","WOODY HOFFMAN","Drama"
"BUNCH MINDS","JOHNNY CAGE","Drama"
"BUNCH MINDS","CHRIS BRIDGES","Drama"
"BUNCH MINDS","GRETA KEITEL","Drama"
"BUNCH MINDS","EWAN GOODING","Drama"
"BUNCH MINDS","JADA RYDER","Drama"
"BUNCH MINDS","LAURENCE BULLOCK","Drama"
"CHILL LUCK","MARY TANDY","Drama"
"CHILL LUCK","BURT POSEY","Drama"
"CHILL LUCK","WOODY JOLIE","Drama"
"CHILL LUCK","MEG HAWKE","Drama"
"CHILL LUCK","WARREN JACKMAN","Drama"
"CHITTY LOCK","JOHNNY LOLLOBRIGIDA","Drama"
"CHITTY LOCK","LUCILLE TRACY","Drama"
"CHITTY LOCK","ELVIS MARX","Drama"
"CHITTY LOCK","SISSY SOBIESKI","Drama"
"CHITTY LOCK","VAL BOLGER","Drama"
"CHITTY LOCK","SUSAN DAVIS","Drama"
"CHITTY LOCK","RUSSELL TEMPLE","Drama"
"CHITTY LOCK","AL GARLAND","Drama"
"CHITTY LOCK","NICK DEGENERES","Drama"
"CHITTY LOCK","OLYMPIA PFEIFFER","Drama"
"CHITTY LOCK","LISA MONROE","Drama"
"CHITTY LOCK","HUMPHREY GARLAND","Drama"
"CHITTY LOCK","ROCK DUKAKIS","Drama"
"CONEHEADS SMOOCHY","JOHNNY LOLLOBRIGIDA","Drama"
"CONEHEADS SMOOCHY","DAN TORN","Drama"
"CONEHEADS SMOOCHY","JULIA MCQUEEN","Drama"
"CONEHEADS SMOOCHY","ALEC WAYNE","Drama"
"CONEHEADS SMOOCHY","AUDREY OLIVIER","Drama"
"CONEHEADS SMOOCHY","JULIA BARRYMORE","Drama"
"CONEHEADS SMOOCHY","GINA DEGENERES","Drama"
"CONEHEADS SMOOCHY","WARREN JACKMAN","Drama"
"CONEHEADS SMOOCHY","RICHARD PENN","Drama"
"CONFESSIONS MAGUIRE","GRACE MOSTEL","Drama"
"CONFESSIONS MAGUIRE","RUSSELL BACALL","Drama"
"CONFESSIONS MAGUIRE","WARREN JACKMAN","Drama"
"CONFESSIONS MAGUIRE","AUDREY BAILEY","Drama"
"CONQUERER NUTS","MATTHEW JOHANSSON","Drama"
"CONQUERER NUTS","KIRSTEN PALTROW","Drama"
"CONQUERER NUTS","KEVIN BLOOM","Drama"
"CONQUERER NUTS","HENRY BERRY","Drama"
"CONQUERER NUTS","CAMERON ZELLWEGER","Drama"
"CONQUERER NUTS","JOHN SUVARI","Drama"
"CRAFT OUTFIELD","RIP CRAWFORD","Drama"
"CRAFT OUTFIELD","HENRY BERRY","Drama"
"CRAFT OUTFIELD","SCARLETT DAMON","Drama"
"CRAFT OUTFIELD","LIZA BERGMAN","Drama"
"CRAFT OUTFIELD","JADA RYDER","Drama"
"CRAFT OUTFIELD","MARY KEITEL","Drama"
"DALMATIONS SWEDEN","JOE SWANK","Drama"
"DALMATIONS SWEDEN","KEVIN BLOOM","Drama"
"DALMATIONS SWEDEN","VAL BOLGER","Drama"
"DALMATIONS SWEDEN","GROUCHO DUNST","Drama"
"DALMATIONS SWEDEN","ALBERT NOLTE","Drama"
"DALMATIONS SWEDEN","AL GARLAND","Drama"
"DARKNESS WAR","GENE WILLIS","Drama"
"DARKNESS WAR","GINA DEGENERES","Drama"
"DECEIVER BETRAYED","GRACE MOSTEL","Drama"
"DECEIVER BETRAYED","FRED COSTNER","Drama"
"DECEIVER BETRAYED","MORGAN HOPKINS","Drama"
"DECEIVER BETRAYED","ALBERT JOHANSSON","Drama"
"DESTINATION JERK","GRACE MOSTEL","Drama"
"DESTINATION JERK","RIP CRAWFORD","Drama"
"DESTINATION JERK","CAMERON WRAY","Drama"
"DIARY PANIC","JODIE DEGENERES","Drama"
"DIARY PANIC","MARY TANDY","Drama"
"DIARY PANIC","MAE HOFFMAN","Drama"
"DIARY PANIC","DARYL CRAWFORD","Drama"
"EDGE KISSING","JAYNE NEESON","Drama"
"EDGE KISSING","ANGELA WITHERSPOON","Drama"
"EDGE KISSING","CUBA BIRCH","Drama"
"ENCOUNTERS CURTAIN","ALEC WAYNE","Drama"
"ENCOUNTERS CURTAIN","ANNE CRONYN","Drama"
"ENCOUNTERS CURTAIN","EWAN GOODING","Drama"
"ENCOUNTERS CURTAIN","MERYL GIBSON","Drama"
"GOLDFINGER SENSIBILITY","CHRISTIAN GABLE","Drama"
"GOLDFINGER SENSIBILITY","LUCILLE TRACY","Drama"
"GOLDFINGER SENSIBILITY","KEVIN GARLAND","Drama"
"GOLDFINGER SENSIBILITY","NICK DEGENERES","Drama"
"GONE TROUBLE","SISSY SOBIESKI","Drama"
"GONE TROUBLE","RICHARD PENN","Drama"
"GONE TROUBLE","EMILY DEE","Drama"
"GONE TROUBLE","CHRIS DEPP","Drama"
"GONE TROUBLE","GROUCHO WILLIAMS","Drama"
"GREEDY ROOTS","JENNIFER DAVIS","Drama"
"GREEDY ROOTS","GARY PENN","Drama"
"GREEDY ROOTS","WARREN NOLTE","Drama"
"GREEDY ROOTS","HARRISON BALE","Drama"
"GREEDY ROOTS","FAY WOOD","Drama"
"GREEDY ROOTS","ALAN DREYFUSS","Drama"
"GREEDY ROOTS","RENEE BALL","Drama"
"GREEDY ROOTS","MARY KEITEL","Drama"
"HANGING DEEP","MATTHEW JOHANSSON","Drama"
"HANGING DEEP","JOHNNY CAGE","Drama"
"HANGING DEEP","RIP WINSLET","Drama"
"HANGING DEEP","KENNETH PALTROW","Drama"
"HANGING DEEP","ANGELA WITHERSPOON","Drama"
"HANGING DEEP","MERYL GIBSON","Drama"
"HANGING DEEP","ROCK DUKAKIS","Drama"
"HAROLD FRENCH","TIM HACKMAN","Drama"
"HAROLD FRENCH","NATALIE HOPKINS","Drama"
"HAROLD FRENCH","PENELOPE CRONYN","Drama"
"HAROLD FRENCH","ED MANSFIELD","Drama"
"HAROLD FRENCH","HARVEY HOPE","Drama"
"HAROLD FRENCH","JON CHASE","Drama"
"HAROLD FRENCH","GENE MCKELLEN","Drama"
"HARRY IDAHO","FAY KILMER","Drama"
"HARRY IDAHO","CAMERON ZELLWEGER","Drama"
"HARRY IDAHO","MORGAN HOPKINS","Drama"
"HARRY IDAHO","LUCILLE DEE","Drama"
"HARRY IDAHO","MATTHEW CARREY","Drama"
"HARRY IDAHO","JAYNE SILVERSTONE","Drama"
"HOBBIT ALIEN","VIVIEN BERGEN","Drama"
"HOBBIT ALIEN","ELVIS MARX","Drama"
"HOBBIT ALIEN","DUSTIN TAUTOU","Drama"
"HOBBIT ALIEN","WALTER TORN","Drama"
"HOBBIT ALIEN","WARREN JACKMAN","Drama"
"HOBBIT ALIEN","DARYL CRAWFORD","Drama"
"HOBBIT ALIEN","LAURA BRODY","Drama"
"HOBBIT ALIEN","REESE WEST","Drama"
"HUNCHBACK IMPOSSIBLE","GROUCHO DUNST","Drama"
"HUNCHBACK IMPOSSIBLE","WILLIAM HACKMAN","Drama"
"JACKET FRISCO","BOB FAWCETT","Drama"
"JACKET FRISCO","MILLA PECK","Drama"
"JACKET FRISCO","MAE HOFFMAN","Drama"
"JACKET FRISCO","CHARLIZE DENCH","Drama"
"JACKET FRISCO","ELLEN PRESLEY","Drama"
"JACKET FRISCO","KENNETH TORN","Drama"
"JACKET FRISCO","ANGELA WITHERSPOON","Drama"
"JACKET FRISCO","VIVIEN BASINGER","Drama"
"JACKET FRISCO","AL GARLAND","Drama"
"JACKET FRISCO","BELA WALKEN","Drama"
"KWAI HOMEWARD","NATALIE HOPKINS","Drama"
"KWAI HOMEWARD","MICHELLE MCCONAUGHEY","Drama"
"KWAI HOMEWARD","JADA RYDER","Drama"
"KWAI HOMEWARD","ANGELA WITHERSPOON","Drama"
"KWAI HOMEWARD","FAY WOOD","Drama"
"LEBOWSKI SOLDIERS","JOE SWANK","Drama"
"LEBOWSKI SOLDIERS","RICHARD PENN","Drama"
"LEBOWSKI SOLDIERS","ALBERT JOHANSSON","Drama"
"LIES TREATMENT","HELEN VOIGHT","Drama"
"LIES TREATMENT","JOHNNY CAGE","Drama"
"LIES TREATMENT","DAN HARRIS","Drama"
"LIES TREATMENT","KENNETH TORN","Drama"
"LIES TREATMENT","WALTER TORN","Drama"
"LIES TREATMENT","WARREN JACKMAN","Drama"
"LIES TREATMENT","JON CHASE","Drama"
"LUCK OPUS","ED CHASE","Drama"
"LUCK OPUS","SUSAN DAVIS","Drama"
"LUCK OPUS","SCARLETT BENING","Drama"
"LUCK OPUS","JANE JACKMAN","Drama"
"LUCK OPUS","GEOFFREY HESTON","Drama"
"LUCK OPUS","MATTHEW CARREY","Drama"
"MOB DUFFEL","CAMERON STREEP","Drama"
"MOB DUFFEL","SISSY SOBIESKI","Drama"
"MOB DUFFEL","TIM HACKMAN","Drama"
"MOB DUFFEL","CHRISTIAN NEESON","Drama"
"MOB DUFFEL","MATTHEW LEIGH","Drama"
"MOB DUFFEL","GROUCHO DUNST","Drama"
"NECKLACE OUTBREAK","ED CHASE","Drama"
"NECKLACE OUTBREAK","GRACE MOSTEL","Drama"
"NECKLACE OUTBREAK","MILLA PECK","Drama"
"NECKLACE OUTBREAK","TOM MCKELLEN","Drama"
"NECKLACE OUTBREAK","KIRSTEN AKROYD","Drama"
"NECKLACE OUTBREAK","JIM MOSTEL","Drama"
"NECKLACE OUTBREAK","MICHAEL BENING","Drama"
"NECKLACE OUTBREAK","JOHN SUVARI","Drama"
"NOTTING SPEAKEASY","MINNIE ZELLWEGER","Drama"
"NOTTING SPEAKEASY","IAN TANDY","Drama"
"ORIENT CLOSER","LUCILLE TRACY","Drama"
"ORIENT CLOSER","SCARLETT DAMON","Drama"
"ORIENT CLOSER","MATTHEW LEIGH","Drama"
"ORIENT CLOSER","CAMERON ZELLWEGER","Drama"
"PATHS CONTROL","VAL BOLGER","Drama"
"PATHS CONTROL","ANNE CRONYN","Drama"
"PATHS CONTROL","KIRSTEN AKROYD","Drama"
"PATHS CONTROL","SUSAN DAVIS","Drama"
"PATHS CONTROL","ROCK DUKAKIS","Drama"
"PAYCHECK WAIT","GARY PENN","Drama"
"PAYCHECK WAIT","RUSSELL BACALL","Drama"
"PAYCHECK WAIT","LIZA BERGMAN","Drama"
"PITY BOUND","GOLDIE BRODY","Drama"
"PITY BOUND","ANGELA HUDSON","Drama"
