"cust_id","transaction_amount","pay_class"
"380","2.99","low"
"380","0.99","low"
"380","2.99","low"
"380","2.99","low"
"380","3.99","low"
"380","0.99","low"
"380","6.99","low"
"380","10.99","high"
"380","1.99","low"
"380","3.99","low"
"380","0.99","low"
"380","0.99","low"
"380","3.99","low"
"380","6.99","low"
"380","6.99","low"
"380","1.99","low"
"380","5.99","low"
"380","2.99","low"
"380","2.99","low"
"380","2.99","low"
"380","2.99","low"
"383","0.99","low"
"383","8.99","high"
"383","7.99","low"
"383","2.99","low"
"383","2.99","low"
"383","2.99","low"
"383","7.99","low"
"383","2.99","low"
"383","5.99","low"
"383","4.99","low"
"383","0.99","low"
"383","4.99","low"
"383","3.99","low"
"383","2.99","low"
"383","0.99","low"
"383","0.99","low"
"383","0.99","low"
"383","4.99","low"
"383","4.99","low"
"383","0.99","low"
"383","0.99","low"
"383","2.99","low"
"383","4.99","low"
"383","4.99","low"
"383","4.99","low"
"383","1.99","low"
"383","6.99","low"
"385","2.99","low"
"385","4.99","low"
"385","2.99","low"
"385","0.99","low"
"385","0.99","low"
"385","8.99","high"
"385","0.99","low"
"385","6.99","low"
"385","2.99","low"
"385","4.99","low"
"385","4.99","low"
"385","0.99","low"
"385","2.99","low"
"385","2.99","low"
"385","2.99","low"
"385","4.99","low"
"385","0.99","low"
"385","3.99","low"
"385","4.99","low"
"385","2.99","low"
"385","2.99","low"
"385","2.99","low"
"385","8.99","high"
"385","7.99","low"
"385","0.99","low"
"385","6.99","low"
"386","7.99","low"
"386","3.99","low"
"386","2.99","low"
"386","5.99","low"
"386","0.99","low"
"386","2.99","low"
"386","6.99","low"
"386","8.99","high"
"386","0.99","low"
"386","2.99","low"
"386","4.99","low"
"386","2.99","low"
"386","2.99","low"
"386","3.99","low"
"386","4.99","low"
"386","4.99","low"
"386","2.99","low"
"386","0.99","low"
"386","5.99","low"
"386","4.99","low"
"386","3.99","low"
"386","2.99","low"
"386","2.99","low"
"386","4.99","low"
"386","2.99","low"
"386","3.99","low"
"386","2.99","low"
"386","6.99","low"
"386","0.99","low"
"389","4.99","low"
"389","4.99","low"
"389","4.99","low"
"389","3.99","low"
"389","0.99","low"
"389","6.99","low"
"389","0.99","low"
"389","3.99","low"
"389","2.99","low"
"389","3.99","low"
"389","4.99","low"
"389","8.99","high"
"389","4.99","low"
"389","6.99","low"
"389","4.99","low"
"389","4.99","low"
"389","2.99","low"
"389","4.99","low"
"389","2.99","low"
"389","3.99","low"
"389","4.99","low"
"389","7.99","low"
"389","2.99","low"
"389","2.99","low"
"389","5.99","low"
"389","9.99","high"
"390","4.99","low"
"390","4.99","low"
"390","5.99","low"
"390","2.99","low"
"390","2.99","low"
"390","7.99","low"
"390","5.99","low"
"390","2.99","low"
"390","4.99","low"
"390","3.99","low"
"390","2.99","low"
"390","5.99","low"
"390","4.99","low"
"390","0.99","low"
"390","3.99","low"
"390","5.99","low"
"390","0.99","low"
"390","5.99","low"
"390","2.99","low"
"390","4.99","low"
"390","4.99","low"
"390","5.99","low"
"390","2.99","low"
"390","3.99","low"
"390","4.99","low"
"390","0.99","low"
"390","3.99","low"
"390","3.99","low"
"390","7.99","low"
"390","5.99","low"
"390","4.99","low"
"390","8.99","high"
"390","4.99","low"
"391","4.99","low"
"391","2.99","low"
"391","5.99","low"
"391","2.99","low"
"391","7.99","low"
"391","0.99","low"
"391","0.99","low"
"391","2.99","low"
"391","2.99","low"
"391","2.99","low"
"391","5.99","low"
"391","0.99","low"
"391","0.99","low"
"391","7.99","low"
"391","4.99","low"
"391","3.99","low"
"391","2.99","low"
"391","0.99","low"
"391","0.99","low"
"391","6.99","low"
"391","0.99","low"
"391","7.99","low"
"391","2.99","low"
"391","4.99","low"
"391","2.99","low"
"391","4.99","low"
"391","0.99","low"
"391","1.99","low"
"391","2.99","low"
"391","0.99","low"
"393","4.99","low"
"393","0.99","low"
"393","6.99","low"
"393","1.99","low"
"393","2.99","low"
"393","4.99","low"
"393","2.99","low"
"393","2.99","low"
"393","8.99","high"
"393","5.99","low"
"393","7.99","low"
"393","4.99","low"
"393","2.99","low"
"393","0.99","low"
"393","8.99","high"
"393","0.99","low"
"393","4.99","low"
"393","0.99","low"
"393","7.99","low"
"393","1.99","low"
"393","2.99","low"
"393","1.99","low"
"393","4.99","low"
"393","0.99","low"
"393","4.99","low"
"393","4.99","low"
"393","1.99","low"
"393","2.99","low"
"393","3.99","low"
"393","0.99","low"
"393","3.99","low"
"396","5.99","low"
"396","1.99","low"
"396","4.99","low"
"396","6.99","low"
"396","6.99","low"
"396","1.99","low"
"396","2.99","low"
"396","4.99","low"
"396","2.99","low"
"396","0.99","low"
"396","2.99","low"
"396","2.99","low"
"396","2.99","low"
"396","5.99","low"
"396","2.99","low"
"396","0.99","low"
"396","6.99","low"
"396","0.99","low"
"396","5.99","low"
"396","4.99","low"
"396","4.99","low"
"396","3.99","low"
"396","4.99","low"
"396","2.99","low"
"396","5.99","low"
"396","1.99","low"
"396","7.99","low"
"397","0.99","low"
"397","5.99","low"
"397","1.99","low"
"397","5.99","low"
"397","0.99","low"
"397","4.99","low"
"397","4.99","low"
"397","4.99","low"
"397","2.99","low"
"397","2.99","low"
"397","4.99","low"
"397","2.99","low"
"397","4.99","low"
"397","6.99","low"
"397","0.99","low"
"397","1.99","low"
"397","0.99","low"
"397","4.99","low"
"397","1.99","low"
"397","4.99","low"
"397","2.99","low"
"397","0.99","low"
"397","1.99","low"
"397","0.99","low"
"397","2.99","low"
"397","4.99","low"
"397","3.99","low"
"397","6.99","low"
"397","6.99","low"
"398","4.99","low"
"398","2.99","low"
"398","6.99","low"
"398","9.99","high"
"398","5.99","low"
"398","3.99","low"
"398","4.99","low"
"398","7.99","low"
"398","2.99","low"
"398","5.99","low"
"398","1.99","low"
"398","2.99","low"
"398","4.99","low"
"398","2.99","low"
"398","4.99","low"
"398","3.99","low"
"399","5.99","low"
"399","6.99","low"
"399","4.99","low"
"399","2.99","low"
"399","5.99","low"
"399","0.99","low"
"399","4.99","low"
"399","0.99","low"
"399","2.99","low"
"399","6.99","low"
"399","4.99","low"
"399","5.99","low"
"399","2.99","low"
"399","2.99","low"
"399","5.99","low"
"399","4.99","low"
"399","3.99","low"
"399","4.99","low"
"399","4.99","low"
"399","0.99","low"
"399","4.99","low"
"402","1.99","low"
"402","4.99","low"
"402","4.99","low"
"402","2.99","low"
"402","6.99","low"
"402","3.99","low"
"402","5.99","low"
"402","2.99","low"
"402","3.99","low"
"402","4.99","low"
"402","2.99","low"
"402","3.99","low"
"402","0.99","low"
"402","7.99","low"
"402","6.99","low"
"402","0.99","low"
"402","0.99","low"
"402","4.99","low"
"402","0.99","low"
"402","4.99","low"
"403","2.99","low"
"403","0.99","low"
"403","4.99","low"
"403","8.99","high"
"403","3.99","low"
"403","4.99","low"
"403","6.99","low"
"403","5.99","low"
"403","6.99","low"
"403","3.99","low"
"403","4.99","low"
"403","4.99","low"
"403","2.99","low"
"403","4.99","low"
"403","4.99","low"
"403","5.99","low"
"403","2.99","low"
"403","7.99","low"
"403","4.99","low"
"403","5.99","low"
"403","2.99","low"
"403","6.99","low"
"403","2.99","low"
"403","7.99","low"
"403","9.99","high"
"403","2.99","low"
"403","0.99","low"
"403","0.99","low"
"403","5.99","low"
"403","2.99","low"
"403","5.99","low"
"403","2.99","low"
"403","0.99","low"
"403","4.99","low"
"403","4.99","low"
"405","2.99","low"
"405","4.99","low"
"405","4.99","low"
"405","0.99","low"
"405","5.99","low"
"405","3.99","low"
"405","4.99","low"
"405","5.99","low"
"405","0.99","low"
"405","0.99","low"
"405","7.99","low"
"405","0.99","low"
"405","1.99","low"
"405","2.99","low"
"405","2.99","low"
"405","0.99","low"
"405","2.99","low"
"405","5.99","low"
"405","0.99","low"
"405","4.99","low"
"405","4.99","low"
"405","7.99","low"
"405","0.99","low"
"405","5.99","low"
"405","1.99","low"
"405","0.99","low"
"405","4.99","low"
"405","0.99","low"
"405","1.99","low"
"405","2.99","low"
"405","4.99","low"
"405","0.99","low"
"406","0.99","low"
"406","4.99","low"
"406","3.99","low"
"406","2.99","low"
"406","0.99","low"
"406","0.99","low"
"406","7.99","low"
"406","4.99","low"
"406","4.99","low"
"406","4.99","low"
"406","0.99","low"
"406","0.99","low"
"406","2.99","low"
"406","5.99","low"
"406","4.99","low"
"406","4.99","low"
"406","7.99","low"
"406","4.99","low"
"406","2.99","low"
"406","0.99","low"
"406","0.99","low"
"406","1.99","low"
"406","0.99","low"
"406","4.99","low"
"406","2.99","low"
"406","8.99","high"
"406","1.99","low"
"406","4.99","low"
"406","5.99","low"
"406","6.99","low"
"406","2.99","low"
"406","2.99","low"
"407","7.99","low"
"407","2.99","low"
"407","0.99","low"
"407","0.99","low"
"407","4.99","low"
"407","9.99","high"
"407","0.99","low"
"407","5.99","low"
"407","4.99","low"
"407","2.99","low"
"407","4.99","low"
"407","9.99","high"
"407","0.99","low"
"407","2.99","low"
"407","4.99","low"
"407","8.99","high"
"407","2.99","low"
"407","5.99","low"
"407","4.99","low"
"407","0.99","low"
"407","0.99","low"
"407","2.99","low"
"407","0.99","low"
"407","6.99","low"
"407","6.99","low"
"407","0.99","low"
"407","1.99","low"
"408","3.99","low"
"408","5.99","low"
"408","2.99","low"
"408","4.99","low"
"408","2.99","low"
"408","2.99","low"
"408","3.99","low"
"408","0.99","low"
"408","0.99","low"
"408","4.99","low"
"408","2.99","low"
"408","4.99","low"
"408","4.99","low"
"408","4.99","low"
"408","3.99","low"
"408","6.99","low"
"408","0.99","low"
"408","4.99","low"
"408","2.99","low"
"408","2.99","low"
"408","4.99","low"
"408","2.99","low"
"408","0.99","low"
"408","7.99","low"
"408","3.99","low"
"408","2.99","low"
"408","4.99","low"
"408","2.99","low"
"408","1.99","low"
"408","6.99","low"
"411","4.99","low"
"411","1.99","low"
"411","0.99","low"
"411","2.99","low"
"411","0.99","low"
"411","2.99","low"
"411","0.99","low"
"411","2.99","low"
"411","5.99","low"
"411","2.99","low"
"411","1.99","low"
"411","0.99","low"
"411","2.99","low"
"411","2.99","low"
"411","0.99","low"
"411","5.99","low"
"411","0.99","low"
"411","2.99","low"
"411","5.99","low"
"411","0.99","low"
"411","7.99","low"
"411","2.99","low"
"411","5.99","low"
"411","2.99","low"
"411","0.99","low"
"411","4.99","low"
"414","4.99","low"
"414","3.99","low"
"414","4.99","low"
"414","9.99","high"
"414","5.99","low"
"414","10.99","high"
"414","3.99","low"
"414","7.99","low"
"414","0.99","low"
"414","0.99","low"
"414","0.99","low"
"414","2.99","low"
"414","2.99","low"
"414","2.99","low"
"414","5.99","low"
"414","0.99","low"
"414","4.99","low"
"414","0.99","low"
"414","2.99","low"
"414","7.99","low"
"414","0.99","low"
"414","2.99","low"
"414","4.99","low"
"414","6.99","low"
"414","0.99","low"
"415","4.99","low"
"415","4.99","low"
"415","2.99","low"
"415","8.99","high"
"415","0.99","low"
"415","0.99","low"
"415","5.99","low"
"415","3.99","low"
"415","4.99","low"
"415","0.99","low"
"415","4.99","low"
"415","2.99","low"
"415","2.99","low"
"415","2.99","low"
"415","5.99","low"
"415","2.99","low"
"415","1.99","low"
"415","5.99","low"
"415","2.99","low"
"415","8.99","high"
"415","4.99","low"
"415","4.99","low"
"415","0.99","low"
"417","4.99","low"
"417","8.99","high"
"417","4.99","low"
"417","3.99","low"
"417","4.99","low"
"417","2.99","low"
"417","9.99","high"
"417","6.99","low"
"417","4.99","low"
"417","2.99","low"
"417","2.99","low"
"417","0.99","low"
"417","7.99","low"
"417","6.99","low"
"417","0.99","low"
"417","0.99","low"
"417","4.99","low"
"417","4.99","low"
"417","1.99","low"
"417","4.99","low"
"417","6.99","low"
"417","2.99","low"
"417","2.99","low"
"417","0.99","low"
"417","2.99","low"
"419","2.99","low"
"419","2.99","low"
"419","0.99","low"
"419","4.99","low"
"419","0.99","low"
"419","5.99","low"
"419","0.99","low"
"419","3.99","low"
"419","0.99","low"
"419","0.99","low"
"419","3.99","low"
"419","4.99","low"
"419","2.99","low"
"419","4.99","low"
"419","2.99","low"
"419","2.99","low"
"419","4.99","low"
"419","2.99","low"
"419","2.99","low"
"419","2.99","low"
"419","6.99","low"
"419","7.99","low"
"419","5.99","low"
"419","0.99","low"
"419","4.99","low"
"420","4.99","low"
"420","3.99","low"
"420","0.99","low"
"420","0.99","low"
"420","4.99","low"
"420","4.99","low"
"420","4.99","low"
"420","0.99","low"
"420","3.99","low"
"420","4.99","low"
"420","4.99","low"
"420","4.99","low"
"420","2.99","low"
"420","0.99","low"
"420","0.99","low"
"420","4.99","low"
"420","10.99","high"
"420","4.99","low"
"420","5.99","low"
"420","0.99","low"
"420","0.99","low"
"421","0.99","low"
"421","0.99","low"
"421","4.99","low"
"421","2.99","low"
"421","4.99","low"
"421","7.99","low"
"421","5.99","low"
"421","8.99","high"
"421","5.99","low"
"421","0.99","low"
"421","3.99","low"
"421","4.99","low"
"421","2.99","low"
"421","4.99","low"
"421","4.99","low"
"421","4.99","low"
"421","0.99","low"
"421","4.99","low"
"421","2.99","low"
"421","4.99","low"
"421","3.99","low"
"421","4.99","low"
"421","9.99","high"
"421","4.99","low"
"421","4.99","low"
"421","3.99","low"
"421","0.99","low"
"422","0.99","low"
"422","0.99","low"
"422","4.99","low"
"422","2.99","low"
"422","5.99","low"
"422","4.99","low"
"422","2.99","low"
"422","0.99","low"
"422","1.99","low"
"422","0.99","low"
"422","4.99","low"
"422","4.99","low"
"422","6.99","low"
"422","6.99","low"
"422","2.99","low"
"422","4.99","low"
"422","9.99","high"
"422","1.99","low"
"422","1.99","low"
"422","0.99","low"
"422","4.99","low"
"422","4.99","low"
"422","3.99","low"
"422","2.99","low"
"422","2.99","low"
"422","2.99","low"
"426","0.99","low"
"426","6.99","low"
"426","7.99","low"
"426","2.99","low"
"426","0.99","low"
"426","0.99","low"
"426","2.99","low"
"426","4.99","low"
"426","4.99","low"
"426","3.99","low"
"426","4.99","low"
"426","10.99","high"
"426","4.99","low"
"426","5.99","low"
"426","5.99","low"
"426","4.99","low"
"426","10.99","high"
"426","1.99","low"
"426","0.99","low"
"426","0.99","low"
"426","6.99","low"
"426","5.99","low"
"426","4.99","low"
"426","4.99","low"
"426","2.99","low"
"426","6.99","low"
"426","2.99","low"
"430","2.99","low"
"430","4.99","low"
"430","0.99","low"
"430","2.99","low"
"430","2.99","low"
"430","6.99","low"
"430","0.99","low"
"430","0.99","low"
"430","4.99","low"
"430","5.99","low"
"430","6.99","low"
"430","6.99","low"
"430","0.99","low"
"430","4.99","low"
"430","2.99","low"
"430","0.99","low"
"430","4.99","low"
"430","0.99","low"
"430","0.99","low"
"430","2.99","low"
"430","5.99","low"
"430","4.99","low"
"432","7.99","low"
"432","5.99","low"
"432","8.99","high"
"432","5.99","low"
"432","2.99","low"
"432","4.99","low"
"432","5.99","low"
"432","4.99","low"
"432","2.99","low"
"432","6.99","low"
"432","4.99","low"
"432","4.99","low"
"432","4.99","low"
"432","0.99","low"
"432","4.99","low"
"432","6.99","low"
"432","4.99","low"
"432","2.99","low"
"432","0.99","low"
"432","6.99","low"
"432","2.99","low"
"432","4.99","low"
"432","6.99","low"
"433","8.99","high"
"433","10.99","high"
"433","6.99","low"
"433","0.99","low"
"433","7.99","low"
"433","0.99","low"
"433","8.99","high"
"433","5.99","low"
"433","0.99","low"
"433","4.99","low"
"433","4.99","low"
"433","4.99","low"
"433","5.99","low"
"433","2.99","low"
"433","4.99","low"
"433","3.99","low"
"433","4.99","low"
"433","2.99","low"
"433","6.99","low"
"433","4.99","low"
"433","4.99","low"
"433","4.99","low"
"433","6.99","low"
"433","4.99","low"
"433","5.99","low"
"434","5.99","low"
"434","0.99","low"
"434","5.99","low"
"434","7.99","low"
"434","3.99","low"
"434","3.99","low"
"434","2.99","low"
"434","2.99","low"
"434","2.99","low"
"434","6.99","low"
"434","10.99","high"
"434","2.99","low"
"434","0.99","low"
"434","6.99","low"
"434","2.99","low"
"434","0.99","low"
"434","4.99","low"
"434","3.99","low"
"434","2.99","low"
"434","2.99","low"
"434","2.99","low"
"434","7.99","low"
"434","9.99","high"
"434","7.99","low"
"434","4.99","low"
"434","3.99","low"
"434","4.99","low"
"436","7.99","low"
"436","3.99","low"
"436","5.99","low"
"436","9.99","high"
"436","1.99","low"
"436","2.99","low"
"436","0.99","low"
"436","2.99","low"
"436","4.99","low"
"436","0.99","low"
"436","4.99","low"
"436","5.99","low"
"436","9.99","high"
"436","9.99","high"
"436","0.99","low"
"436","5.99","low"
"436","3.99","low"
"436","0.99","low"
"436","2.99","low"
"436","4.99","low"
"436","5.99","low"
"436","0.99","low"
"436","6.99","low"
"436","9.99","high"
"436","7.99","low"
"436","3.99","low"
"436","5.99","low"
"436","0.99","low"
"436","2.99","low"
"436","4.99","low"
"438","4.99","low"
"438","0.99","low"
"438","6.99","low"
"438","4.99","low"
"438","0.99","low"
"438","0.99","low"
"438","4.99","low"
"438","4.99","low"
"438","0.99","low"
"438","4.99","low"
"438","2.99","low"
"438","4.99","low"
"438","4.99","low"
"438","2.99","low"
"438","4.99","low"
"438","3.99","low"
"438","4.99","low"
"438","1.99","low"
"438","8.99","high"
"438","0.99","low"
"438","2.99","low"
"438","3.99","low"
"438","0.99","low"
"438","6.99","low"
"438","4.99","low"
"438","4.99","low"
"438","4.99","low"
"438","0.99","low"
"438","7.99","low"
"438","4.99","low"
"438","5.99","low"
"438","5.99","low"
"438","0.99","low"
"440","4.99","low"
"440","2.99","low"
"440","7.99","low"
"440","2.99","low"
"440","0.99","low"
"440","2.99","low"
"440","0.99","low"
"440","4.99","low"
"440","0.99","low"
"440","9.99","high"
"440","4.99","low"
"440","2.99","low"
"440","4.99","low"
"440","6.99","low"
"440","0.99","low"
"440","4.99","low"
"440","2.99","low"
"440","0.99","low"
"440","7.99","low"
"440","0.99","low"
"440","4.99","low"
"440","4.99","low"
"441","4.99","low"
"441","4.99","low"
"441","4.99","low"
"441","0.99","low"
"441","2.99","low"
"441","8.99","high"
"441","0.99","low"
"441","2.99","low"
"441","0.99","low"
"441","2.99","low"
"441","4.99","low"
"441","5.99","low"
"441","2.99","low"
"441","0.99","low"
"441","4.99","low"
"441","4.99","low"
"441","4.99","low"
"441","10.99","high"
"441","2.99","low"
"441","1.99","low"
"441","1.99","low"
"441","1.99","low"
"441","2.99","low"
"441","4.99","low"
"441","4.99","low"
"441","4.99","low"
"441","3.99","low"
"441","4.99","low"
"442","0.99","low"
"442","6.99","low"
"442","5.99","low"
"442","5.99","low"
"442","0.99","low"
"442","8.99","high"
"442","2.99","low"
"442","4.99","low"
"442","2.99","low"
"442","5.99","low"
"442","2.99","low"
"442","2.99","low"
"442","3.99","low"
"442","4.99","low"
"442","2.99","low"
"442","2.99","low"
"442","0.99","low"
"442","2.99","low"
"442","2.99","low"
"442","4.99","low"
"442","4.99","low"
"442","5.99","low"
"442","2.99","low"
"442","6.99","low"
"442","0.99","low"
"442","0.99","low"
"442","0.99","low"
"442","7.99","low"
"442","0.99","low"
"442","1.99","low"
"442","0.99","low"
"442","2.99","low"
"445","2.99","low"
"445","2.99","low"
"445","0.99","low"
"445","0.99","low"
